machine_id,type,install_date,region,status
M655,Drill,2023-06-18,South,Active
M656,Lathe,2024-09-12,West,Active
M657,Press,2024-11-18,North,Inactive
M658,Laser Cutter,2023-01-16,North,Active
M659,Lathe,2024-08-12,West,Active
M660,Press,2024-05-27,North,Inactive
M661,Packaging Unit,2024-12-20,South,Active
M662,Packaging Unit,2022-10-30,East,Inactive
M663,Lathe,2022-09-23,West,Active
M664,Conveyor,2022-10-28,North,Active
M665,Compressor,2024-12-21,East,Active
M666,Compressor,2025-06-23,North,Active
M667,Press,2024-03-15,East,Active
M668,Mixer,2022-11-28,West,Inactive
M669,Mixer,2025-05-02,North,Active
M670,Press,2022-07-30,South,Active
M671,Furnace,2022-10-29,East,Active
M672,Compressor,2023-05-21,East,Inactive
M673,Packaging Unit,2022-10-05,South,Inactive
M674,Compressor,2023-01-22,North,Inactive
M675,Packaging Unit,2022-09-15,West,Active
M676,Pump,2023-03-06,North,Inactive
M677,Compressor,2024-05-07,West,Inactive
M678,Welder,2023-10-03,North,Inactive
M679,Packaging Unit,2023-12-10,East,Active
M680,Welder,2023-04-21,North,Active
M681,Pump,2024-01-16,West,Active
M682,Welder,2025-07-08,North,Inactive
M683,Mixer,2025-05-04,West,Inactive
M684,Pump,2023-04-26,East,Active
M685,CNC-Machine,2022-09-10,North,Inactive
M686,Pump,2024-04-15,West,Active
M687,Lathe,2024-03-24,South,Active
M688,Laser Cutter,2024-08-18,North,Inactive
M689,Furnace,2024-07-01,East,Inactive
M690,Compressor,2024-10-26,North,Inactive
M691,Furnace,2023-01-29,South,Active
M692,Furnace,2024-10-15,West,Active
M693,Lathe,2025-04-18,South,Active
M694,Compressor,2025-05-06,West,Active
M695,Grinder,2023-11-06,South,Inactive
M696,3D Print,2025-06-04,West,Inactive
M697,Laser Cutter,2024-09-05,East,Inactive
M698,Laser Cutter,2022-10-17,West,Inactive
M699,3D Print,2024-09-17,South,Inactive
M700,Grinder,2024-06-07,East,Inactive
M701,Mixer,2023-04-04,West,Active
M702,Furnace,2023-07-07,North,Active
M703,Press,2024-09-25,West,Inactive
M704,Welder,2023-08-28,North,Active
M705,CNC-Machine,2023-12-16,North,Active
M706,Grinder,2023-05-01,South,Active
M707,Laser Cutter,2023-08-05,North,Inactive
M708,Drill,2025-06-23,North,Inactive
M709,Mixer,2024-01-05,West,Active
M710,Packaging Unit,2023-10-31,South,Inactive
M711,CNC-Machine,2024-09-13,East,Active
M712,Pump,2025-02-17,North,Active
M713,CNC-Machine,2023-05-04,East,Active
M714,CNC-Machine,2024-09-01,East,Active
M715,CNC-Machine,2022-11-26,West,Active
M716,Compressor,2024-09-02,North,Active
M717,Press,2022-12-01,North,Inactive
M718,Compressor,2025-01-26,South,Inactive
M719,Furnace,2024-12-30,North,Active
M720,Furnace,2022-07-19,South,Inactive
M721,Packaging Unit,2022-07-31,South,Active
M722,Drill,2022-12-04,West,Active
M723,Compressor,2024-04-25,West,Active
M724,Packaging Unit,2022-09-21,North,Active
M725,CNC-Machine,2024-02-16,North,Active
M726,Mixer,2023-10-03,North,Active
M727,Drill,2025-03-06,West,Active
M728,Grinder,2025-02-14,East,Active
M729,Pump,2023-11-30,South,Inactive
M730,Drill,2023-06-23,South,Active
M731,Furnace,2024-10-06,South,Inactive
M732,Mixer,2023-02-27,West,Active
M733,Packaging Unit,2024-03-17,West,Active
M734,Mixer,2023-07-21,South,Inactive
M735,Welder,2024-09-18,West,Active
M736,Pump,2024-03-31,South,Inactive
M737,Welder,2023-03-16,South,Active
M738,CNC-Machine,2022-07-31,East,Inactive
M739,Welder,2024-04-28,South,Active
M740,Drill,2023-03-13,East,Inactive
M741,Mixer,2024-04-06,South,Active
M742,CNC-Machine,2023-01-12,East,Active
M743,Lathe,2024-05-22,North,Inactive
M744,Packaging Unit,2024-01-09,East,Active
M745,Furnace,2024-07-11,East,Inactive
M746,Pump,2024-08-21,West,Active
M747,Compressor,2024-06-09,North,Inactive
M748,Packaging Unit,2024-05-13,South,Active
M749,Pump,2023-04-24,South,Active
M750,Press,2025-03-31,South,Active
M751,Laser Cutter,2024-09-23,West,Active
M752,Welder,2024-09-21,North,Active
M753,Drill,2024-05-21,East,Inactive
M754,Mixer,2024-01-26,East,Active
M755,Welder,2022-10-26,South,Active
M756,Drill,2023-12-20,East,Inactive
M757,Grinder,2025-01-27,South,Active
M758,Conveyor,2024-08-19,East,Inactive
M759,CNC-Machine,2024-09-30,East,Active
M760,Mixer,2024-04-23,North,Active
M761,Packaging Unit,2022-08-02,North,Active
M762,Compressor,2022-09-12,North,Inactive
M763,Compressor,2023-07-22,South,Active
M764,Welder,2025-01-16,East,Inactive
M765,Pump,2024-10-16,West,Inactive
M766,Laser Cutter,2023-02-18,South,Active
M767,Mixer,2024-04-08,West,Inactive
M768,Pump,2024-04-13,East,Inactive
M769,CNC-Machine,2023-09-13,North,Active
M770,Lathe,2022-10-29,West,Inactive
M771,Drill,2025-01-22,North,Inactive
M772,Lathe,2023-10-14,East,Active
M773,Drill,2022-09-09,East,Inactive
M774,Compressor,2022-10-11,South,Inactive
M775,Furnace,2025-03-10,West,Inactive
M776,Packaging Unit,2023-04-03,South,Inactive
M777,Conveyor,2024-04-05,North,Inactive
M778,Furnace,2023-01-19,North,Active
M779,Pump,2024-01-21,North,Inactive
M780,Furnace,2024-05-13,South,Active
M781,Drill,2023-09-19,South,Inactive
M782,Grinder,2023-04-25,East,Active
M783,Drill,2023-04-11,South,Active
M784,Laser Cutter,2022-08-06,East,Inactive
M785,Welder,2025-05-25,South,Active
M786,Laser Cutter,2024-03-20,North,Active
M787,Welder,2024-05-10,South,Active
M788,Press,2024-01-17,West,Active
M789,3D Print,2023-12-18,South,Inactive
M790,Conveyor,2024-02-21,South,Active
M791,Welder,2024-09-05,North,Inactive
M792,Pump,2022-08-18,North,Inactive
M793,CNC-Machine,2023-08-01,South,Inactive
M794,Compressor,2025-06-26,East,Active
M795,Furnace,2023-09-26,South,Inactive
M796,Laser Cutter,2024-05-10,West,Inactive
M797,Welder,2023-08-16,West,Inactive
M798,CNC-Machine,2023-08-01,East,Inactive
M799,Pump,2024-07-09,West,Inactive
M800,Pump,2022-10-27,South,Inactive
M801,3D Print,2023-08-30,South,Active
M802,Laser Cutter,2023-05-18,North,Active
M803,Lathe,2025-03-12,South,Active
M804,Lathe,2023-10-15,North,Inactive
M805,CNC-Machine,2025-03-26,South,Inactive
M806,Laser Cutter,2025-07-15,South,Active
M807,Press,2024-08-17,East,Inactive
M808,Welder,2024-09-16,North,Active
M809,Compressor,2024-12-22,South,Inactive
M810,Drill,2023-09-23,West,Inactive
M811,Mixer,2022-11-03,North,Active
M812,CNC-Machine,2022-08-26,North,Inactive
M813,Conveyor,2025-01-14,North,Active
M814,Mixer,2024-01-14,North,Inactive
M815,Lathe,2022-11-26,South,Active
M816,Compressor,2025-02-05,West,Inactive
M817,Packaging Unit,2023-09-23,West,Inactive
M818,Conveyor,2025-01-10,East,Inactive
M819,Packaging Unit,2022-10-09,West,Inactive
M820,Lathe,2022-09-25,North,Inactive
M821,Drill,2025-06-21,East,Inactive
M822,Grinder,2025-07-02,West,Inactive
M823,CNC-Machine,2024-06-21,South,Active
M824,Welder,2023-01-17,East,Active
M825,Welder,2023-02-08,South,Inactive
M826,Mixer,2024-01-12,North,Active
M827,Furnace,2022-07-20,South,Active
M828,Welder,2023-01-28,South,Active
M829,Grinder,2023-06-13,North,Active
M830,Furnace,2022-09-16,West,Active
M831,Compressor,2023-07-09,South,Inactive
M832,Furnace,2024-02-01,East,Inactive
M833,Laser Cutter,2025-07-14,North,Active
M834,3D Print,2023-07-11,East,Inactive
M835,Laser Cutter,2024-01-06,South,Inactive
M836,Drill,2024-06-21,North,Active
M837,CNC-Machine,2022-12-09,North,Inactive
M838,Press,2023-07-15,South,Inactive
M839,Grinder,2024-10-25,East,Inactive
M840,3D Print,2023-02-07,West,Active
M841,CNC-Machine,2022-08-08,West,Active
M842,Welder,2023-06-01,East,Active
M843,Press,2022-10-24,East,Active
M844,Conveyor,2022-08-16,East,Active
M845,Drill,2024-06-07,North,Active
M846,Conveyor,2024-10-07,North,Inactive
M847,Mixer,2023-11-04,West,Inactive
M848,Lathe,2025-06-12,East,Active
M849,Grinder,2025-04-07,West,Inactive
M850,Press,2025-07-10,West,Active
M851,Pump,2022-12-09,North,Inactive
M852,Welder,2024-08-10,North,Active
M853,Mixer,2025-03-19,North,Active
M854,Pump,2023-03-22,West,Active
M855,3D Print,2025-05-27,South,Active
M856,Conveyor,2022-09-07,North,Inactive
M857,Laser Cutter,2024-03-21,South,Active
M858,Furnace,2025-01-23,North,Inactive
M859,3D Print,2024-08-19,East,Inactive
M860,Welder,2024-04-22,East,Inactive
M861,Furnace,2022-10-09,West,Active
M862,CNC-Machine,2023-09-10,South,Active
M863,Compressor,2024-06-01,South,Active
M864,Packaging Unit,2023-06-05,South,Active
M865,Packaging Unit,2023-05-17,West,Active
M866,Packaging Unit,2023-12-17,South,Inactive
M867,Drill,2023-08-03,South,Inactive
M868,Press,2022-10-15,West,Inactive
M869,Press,2024-12-08,West,Inactive
M870,Welder,2025-02-21,East,Inactive
M871,Mixer,2023-02-22,West,Active
M872,Laser Cutter,2025-04-25,West,Inactive
M873,Furnace,2023-01-19,North,Inactive
M874,Laser Cutter,2024-02-04,East,Active
M875,Compressor,2024-11-07,West,Active
M876,Lathe,2023-01-12,South,Inactive
M877,CNC-Machine,2024-12-20,East,Inactive
M878,Grinder,2023-07-01,North,Active
M879,Compressor,2024-04-19,South,Active
M880,Pump,2024-11-16,South,Inactive
M881,Compressor,2024-11-03,East,Active
M882,3D Print,2024-06-25,North,Inactive
M883,CNC-Machine,2023-03-15,West,Inactive
M884,Packaging Unit,2025-02-01,East,Active
M885,CNC-Machine,2024-04-27,West,Active
M886,3D Print,2023-08-18,East,Inactive
M887,Press,2022-11-21,South,Inactive
M888,Drill,2022-09-26,South,Active
M889,CNC-Machine,2025-05-03,South,Active
M890,Furnace,2025-03-10,South,Active
M891,Grinder,2024-11-28,North,Active
M892,Lathe,2022-12-08,West,Inactive
M893,CNC-Machine,2023-02-05,North,Active
M894,Conveyor,2024-04-21,North,Inactive
M895,Mixer,2022-10-21,North,Active
M896,Grinder,2023-03-27,North,Active
M897,Grinder,2025-06-25,South,Inactive
M898,Packaging Unit,2023-06-28,South,Active
M899,Lathe,2022-08-22,South,Inactive
M900,Pump,2024-01-17,South,Active
M901,Lathe,2023-05-15,South,Active
M902,Pump,2025-05-03,West,Inactive
M903,Press,2024-03-15,West,Inactive
M904,Mixer,2022-11-04,North,Inactive
M905,Compressor,2022-08-09,South,Active
M906,Press,2024-07-25,South,Active
M907,Welder,2024-03-27,West,Active
M908,Welder,2024-05-29,West,Active
M909,CNC-Machine,2022-12-12,North,Active
M910,CNC-Machine,2023-12-07,East,Inactive
M911,Packaging Unit,2025-05-16,North,Inactive
M912,Drill,2022-08-14,East,Active
M913,Pump,2023-05-03,East,Inactive
M914,Furnace,2024-02-19,North,Inactive
M915,3D Print,2024-08-27,West,Inactive
M916,Welder,2025-06-04,South,Inactive
M917,Lathe,2024-10-07,West,Inactive
M918,Lathe,2023-02-02,South,Active
M919,Pump,2024-11-06,South,Active
M920,Drill,2025-06-29,South,Inactive
M921,Drill,2022-09-14,West,Inactive
M922,Packaging Unit,2022-09-18,East,Active
M923,Press,2025-02-17,West,Active
M924,Drill,2023-12-28,North,Inactive
M925,Press,2023-03-24,East,Inactive
M926,Lathe,2024-05-13,South,Active
M927,Laser Cutter,2023-03-11,West,Active
M928,Pump,2023-08-01,North,Inactive
M929,Packaging Unit,2023-11-15,East,Active
M930,Packaging Unit,2024-06-24,East,Inactive
M931,CNC-Machine,2024-08-30,South,Inactive
M932,CNC-Machine,2024-05-18,North,Inactive
M933,Lathe,2024-05-04,West,Inactive
M934,Press,2022-09-14,West,Active
M935,Compressor,2022-12-04,East,Inactive
M936,Lathe,2024-04-23,North,Inactive
M937,Compressor,2024-01-10,South,Inactive
M938,Pump,2023-02-20,North,Active
M939,Grinder,2024-10-24,South,Active
M940,Pump,2023-07-05,North,Inactive
M941,Drill,2024-11-26,North,Inactive
M942,Mixer,2024-10-02,West,Active
M943,Laser Cutter,2024-09-10,East,Inactive
M944,Pump,2023-01-10,North,Active
M945,3D Print,2023-09-04,East,Active
M946,Welder,2023-04-09,East,Active
M947,Grinder,2024-08-20,West,Active
M948,Furnace,2024-08-18,West,Inactive
M949,Grinder,2024-12-13,East,Active
M950,Furnace,2024-10-04,East,Active
M951,Furnace,2023-12-31,North,Active
M952,Pump,2024-11-04,West,Inactive
M953,Laser Cutter,2024-07-22,South,Inactive
M954,Welder,2024-01-11,East,Active
M955,CNC-Machine,2025-03-09,West,Active
M956,3D Print,2025-01-25,South,Active
M957,3D Print,2024-11-09,North,Inactive
M958,Welder,2023-01-22,North,Inactive
M959,Lathe,2024-01-10,South,Active
M960,3D Print,2023-01-02,North,Active
M961,Furnace,2024-02-01,West,Active
M962,Compressor,2025-07-10,East,Inactive
M963,Mixer,2024-12-25,East,Active
M964,Mixer,2023-02-06,North,Inactive
M965,CNC-Machine,2024-03-16,North,Inactive
M966,Drill,2022-08-23,East,Inactive
M967,Pump,2023-02-04,South,Active
M968,Press,2023-06-12,East,Active
M969,Conveyor,2024-02-18,West,Active
M970,3D Print,2025-06-08,East,Inactive
M971,Drill,2024-12-22,South,Inactive
M972,Mixer,2023-12-17,West,Inactive
M973,Conveyor,2024-06-29,South,Active
M974,Laser Cutter,2025-02-23,West,Active
M975,Pump,2023-01-04,South,Active
M976,CNC-Machine,2025-01-19,East,Active
M977,CNC-Machine,2023-09-06,West,Active
M978,3D Print,2024-09-07,East,Active
M979,Compressor,2023-09-22,West,Inactive
M980,3D Print,2025-05-04,South,Active
M981,Lathe,2024-12-10,West,Inactive
M982,Welder,2025-02-24,East,Inactive
M983,Press,2024-01-19,East,Active
M984,Laser Cutter,2023-11-04,East,Inactive
M985,3D Print,2022-09-04,North,Active
M986,Drill,2023-06-07,East,Inactive
M987,Mixer,2024-03-30,North,Active
M988,Grinder,2025-05-18,North,Active
M989,Grinder,2025-03-25,West,Inactive
M990,Laser Cutter,2023-05-31,North,Active
M991,Pump,2025-06-09,South,Inactive
M992,Welder,2024-10-26,East,Inactive
M993,Packaging Unit,2023-09-21,East,Inactive
M994,3D Print,2024-02-03,North,Inactive
M995,Pump,2023-12-02,North,Inactive
M996,Packaging Unit,2024-08-30,East,Inactive
M997,CNC-Machine,2023-02-21,South,Active
M998,3D Print,2024-12-16,East,Inactive
M999,Mixer,2024-12-13,East,Inactive
M1000,Grinder,2023-08-21,West,Inactive
M1001,Drill,2023-12-10,North,Inactive
M1002,Compressor,2023-05-13,North,Active
M1003,Furnace,2023-10-19,North,Inactive
M1004,Press,2025-05-08,South,Inactive
M1005,Pump,2024-07-05,West,Inactive
M1006,Conveyor,2023-03-21,South,Inactive
M1007,Furnace,2025-02-11,West,Active
M1008,Pump,2024-03-24,North,Inactive
M1009,Laser Cutter,2023-06-04,South,Active
M1010,Mixer,2024-11-18,West,Inactive
M1011,Compressor,2022-11-06,West,Inactive
M1012,CNC-Machine,2023-02-06,South,Inactive
M1013,Compressor,2025-06-30,North,Inactive
M1014,Mixer,2024-11-09,West,Inactive
M1015,Welder,2023-09-24,South,Active
M1016,Laser Cutter,2023-07-01,East,Inactive
M1017,CNC-Machine,2025-01-30,North,Inactive
M1018,Welder,2025-01-13,East,Inactive
M1019,Packaging Unit,2023-12-18,North,Active
M1020,Furnace,2024-07-30,West,Inactive
M1021,Furnace,2022-09-27,East,Inactive
M1022,Conveyor,2022-12-15,East,Active
M1023,Furnace,2023-11-27,South,Inactive
M1024,Conveyor,2022-07-23,North,Active
M1025,Compressor,2024-12-12,East,Active
M1026,Compressor,2025-02-18,South,Active
M1027,Conveyor,2024-03-14,East,Inactive
M1028,Furnace,2025-04-16,South,Inactive
M1029,Conveyor,2024-07-01,South,Inactive
M1030,Pump,2024-10-05,West,Inactive
M1031,Welder,2022-12-29,West,Active
M1032,Press,2023-05-04,East,Inactive
M1033,CNC-Machine,2024-12-29,West,Inactive
M1034,Grinder,2023-02-13,North,Active
M1035,Conveyor,2024-08-06,West,Active
M1036,Drill,2024-03-30,South,Inactive
M1037,Grinder,2024-06-24,South,Inactive
M1038,Drill,2023-05-25,North,Inactive
M1039,Welder,2024-01-04,East,Active
M1040,Lathe,2023-07-20,North,Inactive
M1041,Drill,2024-11-12,East,Active
M1042,Pump,2024-12-22,East,Active
M1043,Welder,2022-12-06,East,Inactive
M1044,Mixer,2025-07-12,South,Active
M1045,Packaging Unit,2022-11-23,East,Active
M1046,Press,2023-05-16,North,Active
M1047,Conveyor,2023-05-29,South,Inactive
M1048,Lathe,2023-05-20,East,Active
M1049,Furnace,2025-06-05,East,Inactive
M1050,Lathe,2023-11-02,North,Active
M1051,Conveyor,2023-12-31,North,Inactive
M1052,Conveyor,2024-10-12,West,Active
M1053,Press,2023-09-04,West,Inactive
M1054,CNC-Machine,2024-06-20,East,Active
M1055,Lathe,2024-10-13,South,Active
M1056,Grinder,2023-01-26,South,Active
M1057,Grinder,2023-06-21,West,Active
M1058,Pump,2025-05-15,West,Active
M1059,CNC-Machine,2024-05-04,North,Inactive
M1060,Furnace,2024-02-21,West,Inactive
M1061,Laser Cutter,2023-01-17,South,Inactive
M1062,Conveyor,2022-07-19,South,Inactive
M1063,3D Print,2023-10-15,North,Inactive
M1064,Press,2022-08-20,West,Active
M1065,CNC-Machine,2024-03-25,North,Inactive
M1066,CNC-Machine,2022-11-30,South,Inactive
M1067,Pump,2025-05-28,East,Inactive
M1068,Grinder,2022-09-08,West,Active
M1069,CNC-Machine,2024-08-28,North,Active
M1070,Compressor,2023-06-28,South,Active
M1071,Laser Cutter,2024-11-08,North,Active
M1072,Press,2025-02-24,East,Active
M1073,Welder,2023-08-06,West,Active
M1074,Welder,2024-05-28,South,Inactive
M1075,Packaging Unit,2025-06-02,North,Active
M1076,Grinder,2022-07-25,West,Active
M1077,Furnace,2024-10-15,West,Active
M1078,3D Print,2025-06-11,East,Active
M1079,3D Print,2024-10-18,South,Inactive
M1080,Packaging Unit,2024-11-22,East,Inactive
M1081,Furnace,2023-06-15,East,Inactive
M1082,3D Print,2025-05-15,East,Active
M1083,Compressor,2023-03-04,North,Active
M1084,Packaging Unit,2025-04-08,East,Inactive
M1085,CNC-Machine,2025-05-23,West,Inactive
M1086,CNC-Machine,2022-11-03,South,Inactive
M1087,Laser Cutter,2022-08-20,West,Inactive
M1088,Compressor,2023-04-24,West,Active
M1089,Drill,2023-11-11,West,Inactive
M1090,3D Print,2023-07-11,North,Inactive
M1091,Press,2023-12-05,South,Active
M1092,Conveyor,2023-07-08,East,Active
M1093,Grinder,2025-06-20,East,Active
M1094,Compressor,2024-05-15,East,Active
M1095,3D Print,2023-03-09,East,Active
M1096,Furnace,2024-09-08,West,Active
M1097,CNC-Machine,2023-03-31,North,Inactive
M1098,Compressor,2025-04-11,West,Inactive
M1099,Mixer,2022-08-18,West,Active
M1100,Packaging Unit,2025-07-12,West,Active
M1101,Drill,2025-05-12,North,Active
M1102,3D Print,2024-01-17,South,Active
M1103,Packaging Unit,2024-11-19,North,Inactive
M1104,Grinder,2024-05-05,East,Active
M1105,Press,2025-07-11,North,Active
M1106,Welder,2023-07-19,East,Active
M1107,Lathe,2022-08-20,North,Active
M1108,Welder,2022-09-18,South,Active
M1109,CNC-Machine,2022-11-20,West,Inactive
M1110,Furnace,2023-10-18,South,Inactive
M1111,Mixer,2025-04-22,South,Inactive
M1112,Laser Cutter,2023-03-29,East,Active
M1113,Press,2023-07-23,North,Inactive
M1114,Press,2023-10-10,South,Inactive
M1115,Press,2023-04-13,West,Active
M1116,Packaging Unit,2024-12-18,South,Inactive
M1117,Laser Cutter,2023-12-19,East,Active
M1118,Press,2024-02-08,South,Active
M1119,Packaging Unit,2025-05-15,East,Active
M1120,Packaging Unit,2023-01-22,West,Inactive
M1121,Lathe,2024-10-14,West,Active
M1122,Furnace,2024-09-22,South,Active
M1123,Compressor,2023-07-22,North,Active
M1124,3D Print,2023-06-18,East,Active
M1125,Press,2025-03-03,North,Inactive
M1126,Compressor,2024-05-16,South,Inactive
M1127,Mixer,2024-12-09,North,Active
M1128,Laser Cutter,2022-08-01,North,Active
M1129,Mixer,2024-06-25,East,Inactive
M1130,Drill,2024-01-31,South,Inactive
M1131,Lathe,2024-02-20,East,Inactive
M1132,Drill,2022-09-27,North,Inactive
M1133,Lathe,2023-08-30,West,Inactive
M1134,Lathe,2022-11-24,North,Inactive
M1135,Laser Cutter,2024-05-28,East,Inactive
M1136,CNC-Machine,2024-02-02,South,Active
M1137,Laser Cutter,2023-05-19,West,Active
M1138,Press,2023-04-22,South,Active
M1139,Lathe,2024-04-10,South,Active
M1140,Conveyor,2023-08-23,South,Active
M1141,Conveyor,2023-09-10,North,Inactive
M1142,Pump,2023-01-23,West,Inactive
M1143,Press,2023-04-28,North,Inactive
M1144,Welder,2024-03-14,North,Active
M1145,Press,2023-10-21,North,Inactive
M1146,Pump,2023-07-31,North,Active
